"id","user_id","strategie_name","description","created_at"
"1178","234","3AM (GMT-4)","Stratégie basée sur la bougie de London à 7H GMT","2025-08-25 15:28:17"
"1179","494","SMC","IDM,BOS,FVG,OB","2025-08-25 16:26:40"
"1180","713","ORDER BLOCK","Prise de position sur un OB","2025-08-25 22:36:57"
"1181","713","BREAKER BLOCK","Prise de position sur un OB pas respecté, transformé en BB","2025-08-25 22:37:30"
"1182","714","Supernova","Stratégie Alexis","2025-08-25 23:34:08"
"1183","714","Ma stratégie","Selon mets connaissance","2025-08-25 23:35:59"
"1184","714","Stratégie Kasper","Selon ses vidéos","2025-08-25 23:40:39"
"1185","714","Stratégie Alex Mendes","Selon ses vidéos","2025-08-25 23:42:15"
"1186","715","Price action","Prise de position sur le deuxième niveau","2025-08-25 23:44:14"
"1187","715","Price action","prise de position avec les figures chartistes","2025-08-25 23:45:25"
"1188","444","PRICE ACTION","ma strategie et bassee sur la prise de liquidite","2025-08-26 04:31:42"
"1189","716","PRICE ACTION","SUPPORT/RESISTANCE","2025-08-26 11:05:10"
"1190","113","IFVG",,"2025-08-26 11:37:25"
"1192","717","Setup A","Drapeau","2025-08-26 16:23:28"
"1193","718","Gold","Scalping","2025-08-26 18:14:43"
"1194","719","PEKA SMC Classique","Stratégie d\'affinage des TF H1 et H4 (Poi avec IB ou Fort Momentum) vers les Lows TF (M5 à M2)  avec recherche de Poi fort Momentum. Prise de position sur des confirmations de patterns","2025-08-26 18:18:25"
"1195","719","PEKA M15","Affinage à partir de M15, Poi avec IB uniquement, vers M2 (Poi avec IB aussi uniquement)
Vérifier ci possible en H1 et H4.
Prise de position sur des confirmations de Patterns.","2025-08-26 18:19:44"
"1196","719","Hugo Fx: Liquidité et PD Arrays","Basée sur les prise de liquidité, surtt les Displacements, les clôtures, les PD Arrays, les Swing H et L, les EQH et L,","2025-08-26 18:24:10"
"1197","720","MAMD et AMD","Stratégie basée sur la liquidité, précisée les différentes composantes de l\'AMD","2025-08-26 21:37:56"
"1198","542","signal or not",,"2025-08-26 21:53:49"
"1199","720","MAMD AMD OPEN FLOAT",,"2025-08-26 23:06:31"
"1200","721","SMC, EPA&IPA",,"2025-08-27 05:14:20"
"1201","702","STARTEGIE FIGURE CHARTISTE CODEE","Srategie basée sur l\'identification des figure chartistes à des niveaux clés et prise de position directement après confirmation à l\'identification de ces figures chartistes","2025-08-27 09:38:26"
"1202","702","STRATEGIE FULGENCE","Stratégie basé sur le multi-time frame analysis","2025-08-27 09:39:54"
"1203","702","SMC","stratégie sur la prise de  liquidité","2025-08-27 09:44:14"
"1204","722","LINE CHANNEL ZONE","Base sur l\'action du prix","2025-08-27 09:54:49"
"1205","409","Entré PEKA",,"2025-08-27 10:26:40"
"1206","491","V100 stratégie de fiacre","c\'est la strategie sur les zones en grande timeframe et entré en minimum h1","2025-08-27 11:07:22"
"1207","491","JM Strategie","elle est basé sur des zones h4 pour faire des entré en M15 avec formation de figure de retournement","2025-08-27 11:09:25"
"1209","720","AMD 1","Deuxième manipulation du PDL (liquidité externe) avec bougie H4 (Sweep)
H1 se traduit par la formation d\'un swing point non effective par contre le swing point de cycle ( qui forme le range swing point H1) avec une clôture ( Sweep )
M15 : Prise de liquidité + Expansion +Retracement + Inducement +AMD","2025-08-27 15:18:21"
"1210","720","AMD 2","Daily : après retracement baissière sweep du PDL et PDH de la bougie Doji baissière précédente. Bougie Daily se clôture en doji baissière
H4 : sweep dans l\'imbalance
H1 : formation de swing point effective, les deux swings points du range sont effectives. Retracement qui cree une fausse impulsion ou cassure. Inducement +expansion","2025-08-27 16:04:05"
"1211","724","ÄMATERAZU H4",,"2025-08-27 17:30:18"
"1212","724","AMATERAZU H1",,"2025-08-27 17:30:37"
"1214","727","ICT SMC","Entendre le rebond sur la zone de L\'OB","2025-08-27 19:26:28"
"1215","727","Price action","Attendre la cassure de la zone de résistance ou de support","2025-08-27 19:28:31"
"1216","709","Système Scalping","Système de trading inspiré de celui d\'AcademyX Online","2025-08-27 19:30:13"
"1217","726","Drapeau + OB","Stratégie basé sur le drapeau + une zone d\'OB potentiel de repousser les pris","2025-08-27 19:41:53"
"1218","726","Les canaux","Stratégie basé sur les canaux descendant et ascendant dans une tendance de continuation","2025-08-27 19:43:49"
"1219","726","Smart stratégie","Zone d\'OB importante plus les cassures de structures","2025-08-27 19:44:49"
"1220","728","SMC","Stratégie basée sur des prises de liquidités sur BISI ou SIBI. 
Retour sur OB ou Breaker Block. 
Le tout en retour en zone OTE.","2025-08-27 21:17:17"
"1221","616","Smart money edge ( SME)",,"2025-08-27 21:26:33"
"1222","113","Imbalance + OTE +50% ib + Asian AMD",,"2025-08-27 23:36:41"
"1223","731","PRICE ACTION",,"2025-08-28 04:21:54"
"1224","731","SESSION LIQUIDITY",,"2025-08-28 04:22:16"
"1225","479","SMC","Stratégie basé sur la Smart money concept","2025-08-28 05:17:11"
"1226","733","PEKA","SMC, CHOCH, INBALANCE, POI","2025-08-28 10:32:16"
"1227","525","Smart Money concept PEKA",,"2025-08-28 10:51:38"
"1228","544","1",,"2025-08-28 11:01:55"
"1229","734","ACTION DU PRIX","Stratégie basée à 95% sur l\'analyse technique et 5% sur l\'analyse fondamentale","2025-08-28 11:37:59"
"1230","638","SMC (Deriv)",,"2025-08-28 12:38:00"
"1231","737","ICT","LINGNE DE TENDANCE","2025-08-28 14:40:37"
"1232","720","AMD","sweep dans l\'imbalance","2025-08-28 19:53:00"
"1234","728","SMC BISI/SIBI","Attente de retour sur BISI ou SIBI.
Le tout en zone OTE ou 50% de Fibo.","2025-08-28 20:34:05"
"1235","738","SMC","Stratégie basée sur la structure du marché :les BOS ,CHOCH LIQUIDITÉ, FVG,OB","2025-08-28 21:09:46"
"1236","739","Tendance , zones clés , Confluences , Confirmation, Vérifier le RRR , Définir le risk , Calcul du lot , Prendre le trade.","Stratégie du coach Raoul le BF","2025-08-29 03:08:43"
"1237","165","TENDANCE","RSI supérieure à la MBL
RSI inférieure à la MBL","2025-08-29 18:14:17"
"1238","165","OVER","Over sell
Over buy","2025-08-29 18:18:19"
"1239","165","RANG","les deux bandes de part égale de la ligne 50","2025-08-29 18:19:02"
"1240","720","E(échec)AMD + Plan","retour sur POI. Respect toujours de AMD","2025-08-29 20:03:24"
"1241","720","STRUCTURE + M(liquidité externe)AMD + PLAN","TF: D-H4-H1-M15. RR: 1/2 minimum. Conditions: prise de liquidité externe(H4: SWEEP ou formation de swing point)- expansion(H1:grace à la formation de swing point)-retracement(M15: retour sur OB aller chercher l\\\\\\\'INDUCEMENT) -renversement(M15: formation complète de AMD). Marché: les volatilités. Entrées: sur OB en respectant le risque Reward minimum. STOPS: au dessus ou en dessous de l\\\\\\\\\\\\\\\'OB. TARGETS: 1/2 minimum. ATTITUDE OPTIMALE: LE SILENCE ET LE NON-JUGEMENT SUR LE GRAPHIQUE","2025-08-29 20:06:46"
"1242","720","STRUCTURE + AMD + PLAN","TF: D-H4-H1-M15. RR: 1/2 minimum. Conditions: prise d\\\'INDUCEMENT(H4: liquidité interne SWEEP ou SWEEP AND CLOSE)- expansion(H1:grace à la formation de swing point ou AMD)-retracement(M15: retour sur OB aller chercher l\\\\\\\'INDUCEMENT) -renversement(M15: formation complète de AMD). Marché: les volatilités. Entrées: sur OB en respectant le risque Reward minimum. STOPS: au dessus ou en dessous de l\\\\\\\\\\\\\\\'OB. TARGETS: 1/2 minimum. ATTITUDE OPTIMALE: LE SILENCE ET LE NON-JUGEMENT SUR LE GRAPHIQUE","2025-08-29 20:34:35"
"1244","743","BREAKER BLOCK ( SUPPLY AND DEMAND )","STOCHASTIC POUR ENTREE , TENDANCE EN WEEKLY , PREVIOUS WEEK LOW AND PREVIOUS WEEK HIGH (DAY) , PRICE ACTION , MANIPULATION ASIAN LOW OU HIGH , RR: 1:2","2025-08-30 15:40:10"
"1245","743","BREAKER BLOCK ( ENTREE FIBONACCI ) ZONE OTE","ZONE OTE ( 61,8 - 70,5 - 79)","2025-08-30 15:41:46"
"1246","745","SUPPLY/DEMAND","stratégie basée sur l\'offre et la demande","2025-08-30 17:57:46"
"1247","746","SMC","structure de Marché / OB / FVG","2025-08-30 18:33:45"
"1248","746","ligne de tendance","price action","2025-08-30 18:34:16"
"1249","747","Zone isolée","stratégie basé sur l\'identification des zones clés sur le marché RMI Class","2025-08-30 21:30:29"
"1250","748","LIQUIDITY","Liq sweep + mss +(ob ifvg fvg bb equilibrium)","2025-08-30 22:56:39"
"1251","748","DAILY BIAS","Liq sweep + mss + daily bias","2025-08-30 22:57:49"
"1252","751","Swing","Heure de la position h 12","2025-08-31 09:34:50"
"1253","161","ICT/SMC","BASE SIR LES PD ARRES DAILY","2025-08-31 13:12:25"
"1256","725","SMC","Stratégie basé sur le prace action","2025-08-31 21:48:29"
"1257","159","Price Action","une strategie sur les prix","2025-08-31 22:54:20"
"1258","758","Cassure + retest OB",,"2025-09-01 01:26:01"
"1259","758","Cassure + retest simple",,"2025-09-01 01:26:14"
"1260","702","Trade sur les Zone clé","Strtégie qui consiste à prendre des trades en se servant des zones qui ont fait réagir le prix à plusieurs reprises en ayant pour confirmation le rejet des bougie une fois dans la zone","2025-09-01 06:17:42"
"1261","760","ICT","FVG/OB","2025-09-01 08:20:47"
"1262","760","Asian range",,"2025-09-01 08:21:12"
"1263","760","EH/EL",,"2025-09-01 08:21:30"
"1264","762","Guépard 2.1-M20","Stratégie basée sur Ichimoku et validé en M20","2025-09-01 11:51:11"
"1265","762","Guépard 2.1-H1","Stratégie basée sur Ichimoku et validé en H1","2025-09-01 11:51:58"
"1266","680","Price Action",,"2025-09-01 12:41:19"
"1268","688","SBA(Day trading)","Structure Break of Asia fusion de price action et de session de trading
-Analyse 08h00
-Exécution de position 09h00
-Fin des prises de positions 13h00
-Fermeture des positions20h00

Identifier le début de la session asiatique puis placer une alerte soit à l\'achat ou à la vente et mettre le sl à la moyenne mobile 50","2025-09-01 15:45:37"
"1269","620","ITC/ SMC","Je suis tradeur baser sur la stratégie de smart money concept de itc","2025-09-01 16:57:41"
"1270","766","ICT","c\'est mon stratégie","2025-09-01 17:42:58"
"1271","767","CRT","Basé sur la prise de liquidité en utilisant les grandes time frimes","2025-09-01 18:05:28"
"1272","767","ICT/SMC","Basé sur ICT global","2025-09-01 18:06:07"
"1273","767","15MIN BS and SS","La plupart des analyses se font sur du M15 et entré sur M5 ou M1","2025-09-01 18:07:20"
"1274","767","ICT VENOM MODEL","La strategie qui commence a partir de 14h à 15:30","2025-09-01 18:43:19"
"1275","47","Break structure","Stratégie basée sur la cassure d\'une zone psychologique (consolidation)","2025-09-02 01:06:16"
"1276","769","Structure","Analyse tchekenik","2025-09-02 06:31:22"
"1277","766","SMC","mon nouveau stratégie SMC","2025-09-02 07:19:25"
"1278","666","CHANNEL PATTERN","Basé sur les 5 touchés","2025-09-02 08:41:05"
"1279","666","EXPANDING PATTERN","Basé sur les 5 touchés","2025-09-02 08:41:41"
"1280","666","H & S PATTERN","Basé sur les 3 touchés","2025-09-02 08:42:22"
"1281","646","AUTRES","tout sauf ma strategie (Ce qui signifie que je n\'ai pas respecte ma strategie)","2025-09-02 10:26:55"
"1282","623","Bougie displacement+orderblock","Lorsque la bougie de h1 se clôture, on attend un retracement de la bougie suivante sur un order block ou 25% de la bougie précédente avant de prendre position.","2025-09-02 11:34:43"
"1283","624","Double liquidité","Prise de liquidité interne et externe","2025-09-02 14:40:07"
"1284","624","Power of 3","Accumulation
Manipulation
Distribution","2025-09-02 14:40:49"
"1285","771","SMC","Support et Résistance","2025-09-02 16:46:23"
"1286","771","ICT","Ligne de Tendance","2025-09-02 16:47:04"
"1289","772","SMC","Order Block","2025-09-02 18:06:58"
"1290","773","Bitcoin","Stratégie basée sur l\'analyse technique, bolingueur","2025-09-02 18:30:06"
"1291","773","Bolingueur","Technique","2025-09-02 18:32:36"
"1294","411","FVG + OB + LQ","analyse de la structure en H4 et prise de position en M15","2025-09-02 20:30:22"
"1298","769","Structure","Analiz teknik","2025-09-03 00:24:56"
"1299","769","Structure","Sturture","2025-09-03 00:32:37"
"1300","769","Structure market","Structure maket","2025-09-03 00:37:24"
"1305","778","SET UP 1: ( OB classique )","je rentre sur le OB même sans présence de liquidité","2025-09-03 13:06:11"
"1306","774","Price Action ( Raoul Kiemde)",,"2025-09-03 13:22:43"
"1307","766","SRT","un autre stratégie a connaitre","2025-09-03 13:24:22"
"1308","766","TRX",,"2025-09-03 13:24:45"
"1311","779","Price Action","Identifier les niveaux clés","2025-09-03 14:21:53"
"1312","779","SMC","Stratégie sur la prise de liquidité.","2025-09-03 14:23:46"
"1314","609","MSNR Advanced","HLZ X SMC X MSNR X IOF","2025-09-03 18:07:10"
"1315","609","Reentry 📊","MSNR X CRT X SMC","2025-09-03 18:07:58"
"1316","609","Signal","Tsiory","2025-09-03 18:10:18"
"1317","785","Liquidité ( Orderflow + Liquidité + Orderblock)","Stratégie SMC ajusté à ma manière","2025-09-04 02:21:46"
"1318","785","Simple liquidité","Ceci pour prendre des positions risquées","2025-09-04 02:23:11"
"1319","782","PRESE DE LIQUIDITE +FIBO+TRIKET","LA STRATEGIA BASSATA SUR LA PRESA DI LIQUIDITA  E CONFERMA 
PIU RICHERCA DI PREZZI MIGLIORI","2025-09-04 08:42:16"
"1320","782","$$$ EX TARGET O,5 INTERNE +TRIKET","LA STRATEGIA CHE SI BASA SUR LA PRESA DI LIQUIDITA EXTERNA 
A INTERNA CON TARGER O,5 DEL L\'ESPEZIONE CONFIRMATA CON UN TRIKET  VICINI A I 0,5 DEVE ESSERCI PRESENTE UN FVG A TARGET","2025-09-04 08:48:34"
"1323","677","Strategie price action et SMC","chartiste plus trende line et les POI OB, pour determiner les zone de POI BOS pour des entres et figur","2025-09-04 16:04:13"
"1324","786","Prenuim et Discount","fibé la tendance en H ou en B attend le prix dans l\'une des zones en fonction de la tendance et entrée en position sur les zones clés","2025-09-04 16:08:10"
"1325","787","S/R and moyenne mobile","Stratégie basée sur les supports résistance et les croisements des moyennes mobiles. Elle peut inclure certaines confluences comme le RSI, le MACD et le Fibonacci","2025-09-04 16:30:10"
"1326","439","SDF","Ma stratégie principal à la session US et UK entre 14h45 -17h00 et 7h45 - 11h00
basé sur les OB, BB, FVG, IFVG, Liquidity Sweep, OTE M5 et M15( dans les 50% du fibo).
Puis Je vais en M1 pour chercher une confirmation de changement de structure avec un MSS ou SMS après avoir repéré ce changement, enfin pour rentrer je cherche un OB ou un FVG et IFVG pour entrée en position en M1 avec un ratio risque rewards fixe de 1:3 RR","2025-09-05 13:50:17"
"1327","789","SMC","MA SEULE STRATEGIE","2025-09-05 13:51:11"
"1328","671","annonce économique","suivre la les bougie dominant","2025-09-05 13:53:24"
"1329","790","zone supply","je rentre en position uniquement lorsque le marcher reteste sur ma zone dans une tentance haussier ou baissier","2025-09-05 20:12:43"
"1330","720","STRUCTURE + LIQUIDITÉ + EPA + IPA + AMD","Les structures respectivement D1, H4, H1, M15 voire M1 sont indépendantes
Les doubles cassures, les transferts de liquidité
OVERSELL-OVERBUY
ORDER FLOW","2025-09-05 20:55:34"
"1331","774","SVR Strategy",,"2025-09-06 00:47:58"
"1332","408","BREAKER BLOCK",,"2025-09-06 12:41:36"
"1333","408","SUPPORT/RESISTANCE",,"2025-09-06 12:42:25"
"1334","793","Les Mouvements Agressifs","Stratégie de trading GOLD","2025-09-06 17:26:14"
"1335","134","CONTINUATION","RALLY BASE RALLY  ET DROP BASE DROP","2025-09-06 18:00:42"
"1336","134","RETOURNEMENT","RALLY BASE DROP  ET DROP BASE RALLY","2025-09-06 18:01:30"
"1337","794","SNR","Support et resistance","2025-09-06 19:29:54"
"1338","794","Elite Entry","invalidation SNR Zone","2025-09-06 19:32:37"
"1339","785","ANALYSE FONDAMENTALE (ANNONCE ECONOMIQUE)","Rentré en positions deux minutes avant l\'annonce économique pour profiter du mouvement du marché .","2025-09-07 04:13:30"
"1340","206","Price Action",,"2025-09-07 12:25:54"
"1341","799","LIQUIDITY","Uniquement la liquidité","2025-09-07 19:27:51"
"1342","799","Simple","On fait avec au plus simple","2025-09-07 19:28:19"
"1343","800","ICT","Prise de liquidité","2025-09-08 00:49:55"
"1344","800","fibo/volume","correction sur les 61,8","2025-09-08 00:50:48"
"1345","798","DROITE DE TENDANCE",,"2025-09-08 09:24:04"
"1347","801","SMC","Smart money concept","2025-09-08 11:08:06"
"1348","671","MILLE-PATTES TOUCHE M1","un swing qui se forme a ma manière","2025-09-08 15:23:32"
"1349","802","PPCM","1- Structure du marché ( haussiere /baissiere ) Daily, H4
2- Model d\'entré en M15 ou H1 et H4 suivant le timeframe d\'analyse","2025-09-08 18:49:57"
"1350","804","ipda","strategies basée sur la structure de marcher et c\'est déséquilibre pour profiter des expenssion (imbalance,fvg,order block)","2025-09-09 00:27:00"
"1351","804","liquidity","stratégie basé sur les indécisions de marchée et les swing de liquidité,
analysé la strycture globale et attendre un prise de liquidité. un coup la prise de liquidité prise attendre un bos ou une direnction pour rentrer sur le retracement en utilisant Fib ou fvg","2025-09-09 00:29:58"
"1352","804","tendance+imbalance","analysée la tendance et entrée sur une retracement style golden zone tout en prenant en compte la macro","2025-09-09 00:31:54"
"1353","804","asia H-L","Stratégie basée sur une prise de liquidité en debut de session london.
Identifier les high et low de asia et attendre une prise de liquidité a l\'ouverture de londre.
 Stop loss ou dernier plus bas avant la prise de liquidité","2025-09-09 00:35:50"
"1354","804","weird trade","basée sur instinct ou les connaissance.","2025-09-09 00:36:28"
"1355","804","news","basée sur une nouvelle récente a grande impact","2025-09-09 00:37:34"
"1356","804","imbalance + fib","stratégie basée sur un retracement en zone (0.5 ou 0.687)
Ajoutée une imbalance ou les concept de (mitigation)","2025-09-09 00:41:23"
"1357","146","Candle sweep and close H4","Confirmation avec la cloture de la bougie sweep and close H4 dans une zone demande ou supply en H4,tracer le corps et la mèche de la bougie,puis descend en m15 pour chercher un setup de retournement.  Entry: {(FVG m15), (Demand ou supply m15)} NB. s\'il n\'y a pas de liquidité en m15 entry dans les 50% Fibo du corps de la bougie ou après la cloture de la bougie H4 s\'il n\'y a pas de grande mèche.","2025-09-09 01:43:42"
"1360","807","Fibo Goat","Stratégie basée sur l\'analyse Technique et les retracements de Fibonacci.

1 Identifier une tendance claire en Dayli
2 Identifier les supports et résistance en H4
3 Identifier les Golden Zone en H1 ou M15
4 Entrée avec l\'apparition d\'un Heiken Ashi haussier  
5 TP 1 + BE sur la Golden Zone inversée
6 TP 2 sur le précédent haut
7 TP final sur les 100 % des extensions de Fibonacci","2025-09-09 08:23:38"
"1365","808","SMV","BASE SUR L’ANALYSE TECHNIQUE ET AUSSI FONDAMENTAL, JE SUIS POLYVALENT MAIS JE SUIS PLUS BASÉ , SUR LE WYCKOFF , LES OPEN CLOSES ET LES HIDDENS BASES , ENTRÉE SNIPER , SESSION NYW , ZONE OTE , CRT , MLQ……","2025-09-09 14:50:54"
"1366","811","SMC/SMV","C\'est la stratégie de prise de liquidité","2025-09-09 18:58:22"
"1367","716","CASSURE","CASSURE et PULLBACK SUR TRENDLINE","2025-09-09 21:23:56"
"1370","812","SMC","Prise de liquidité","2025-09-10 09:01:03"
"1371","813","prise de liquidité",,"2025-09-10 09:28:03"
"1374","814","Support",,"2025-09-10 10:37:19"
"1375","814","resisstance",,"2025-09-10 10:37:45"
"1378","815","DODJI","Le Doji a un corps visible (pas totalement plat).
Corps centré ou mèche longue + petite mèche (zones majeures).
La mèche du Doji englobe la bougie précédente.
Pas de forte tendance avant (pas après 3-4 grosses bougies).
Pas de succession de Doji (escalier).
Confirmation : Doji casse la bougie précédente (Buy/Sell Limit).
Ordre déclenché dans les 48h, sinon effacé.
SL derrière la mèche du Doji, TP sur zone majeure","2025-09-10 13:20:22"
"1379","815","AVALEMENT","Marché en range, pas en forte tendance.
Bougie haussière ➝ chercher un SELL.
Bougie baissière ➝ chercher un BUY.
Identifier la mèche précédente la plus proche (non cassée).
Placer l’ordre sur cette mèche.
Confirmation : H4 (dernière heure avant clôture), W1 (vendredi soir), MN (derniers jours).
Si Doji + Avalement ➝ priorité au Doji.
SL derrière la mèche englobée, TP zone structure / RR 1:2","2025-09-10 13:21:14"
"1380","815","SWING",,"2025-09-10 13:22:02"
"1381","747","Support- Résistance","Prise de position sur les zones de support ou de résistance sur un marché en consolidation","2025-09-10 21:32:41"
"1382","747","Cassure - Reteste","Changement de tendances  suite à laquelle un support ou une résistance change de rôle","2025-09-10 21:39:30"
"1383","747","Trendline motrice","Confirmation sur la ligne de tendance renforcé par une zone clé","2025-09-10 21:45:00"
"1384","747","OTE","Retracement de Fibonacci","2025-09-10 21:46:15"
"1386","817","ICT","Biais daily puis repérer : Liquidités/OB/BREAKER/FVG/MSS/ pendant les sessions londres ou NY Daily / H1 / M5","2025-09-11 09:01:05"
"1387","817","Signaux Telegram","Signaux Telegram","2025-09-11 09:26:02"
"1388","818","SMC/ICT","Stratégie basée sur les liquidités et les Ordres d’institutions","2025-09-11 10:50:43"
"1389","819","IOF","KZ, WR, KL, CO","2025-09-11 10:59:04"
"1390","819","SMC","Top Setup Grace, Imbalance, Liquidite","2025-09-11 10:59:41"
"1391","819","SMC+IOF","Alignement strategie","2025-09-11 11:01:29"
"1392","819","Signal AK",,"2025-09-11 11:06:29"
"1393","820","Bosskingfx strategy",,"2025-09-11 13:49:49"
"1394","705","PRICE ACTION","Arme redoutable","2025-09-11 14:22:47"
"1395","616","smv vm",,"2025-09-11 19:13:34"
"1396","823","smc","prise de liquidite","2025-09-11 19:48:54"
"1397","824","Equal H/L","Stratégie Equal Highs et Equal Lows (Supports et Résistances)","2025-09-12 02:21:41"
"1398","824","CMA","Cross Moving Average (Lorsque le prix traverse la moyenne mobile).","2025-09-12 02:30:43"
"1399","827","DEMAND - SUPPLY + BREAK MT",,"2025-09-12 08:14:08"
"1400","827","FVG + FIBO + OTE",,"2025-09-12 08:14:36"
"1401","827","COMBO IVT",,"2025-09-12 08:14:47"
"1402","827","AMO PASSIF",,"2025-09-12 08:14:56"
"1403","823","smc optimise",,"2025-09-12 11:17:17"
"1404","827","OB + Break MT",,"2025-09-12 12:53:11"
"1405","830","SMC","Stratégie sur la prise de liquidité","2025-09-12 13:13:57"
"1406","830","RMI","Stratégie sur les zones isolées","2025-09-12 13:14:48"
"1407","830","Scalping W ou M","Stratégie des doubles bottom et double top","2025-09-12 13:16:18"
"1408","831","SMC","C est la stratégie sur la prise de liquidité","2025-09-12 15:50:59"
"1409","831","strategie swing","long mouvement","2025-09-12 15:52:23"
"1410","833","Setup 1 SMC","Setup basée sur le sweep de l\\\'inducement
Entrée après la clôture du bougie du sweep","2025-09-12 16:37:00"
"1411","598","PRISE LIQUIDITE+ MSS+BOS (M15)+DISPlACEMENT FVG",,"2025-09-12 16:57:17"
"1413","40","BTA",,"2025-09-12 20:06:33"
"1414","777","🟢 Setup 3 ✅","Sweep de SLQ où X où IDM suivi de la cassure du HH retour brutal dans un POI exécution sur le POI","2025-09-12 20:08:22"
"1415","777","🟢 Setup 2 ✅","Cassure du HH suivi de cassure de IDM et non pas un sweep intervention dans un POI où POI E où POI D","2025-09-12 20:12:57"
"1416","777","🟢 Setup 1 ✅","Cassure du HH pull back où sweep de SLQ où IDM où X intervention direct","2025-09-12 20:14:38"
"1418","757","price action","Stratégie de suivis de tendance continuation de tendance","2025-09-12 22:41:43"
"1419","757","Price Action","Stratégie du début d\'une tendance....","2025-09-12 22:46:34"
"1420","836","Smc",,"2025-09-12 23:32:27"
"1421","824","COB","Prise de position à la Cassure d\'un OB (ou sur mèche de rejet) le plus proche de la Trendline.","2025-09-13 02:28:59"
"1422","838","TP suivie de zone de liquiditer","Il suffit de connaitre les figures qui s’y Trouve ainsi que leur TP","2025-09-13 05:34:36"
"1425","840","LIT_CYCLE","Le marché est dans un range puis liquide le haut et bas du range. en fin reviens retexter la dernière bougie avant le Fort mouvement tout en prenant les liquidités qui permettront Au prix de suivre sa tendance de fond","2025-09-13 13:59:14"
"1426","840","LONDON CLOSE SESSION","C\'est lorsque la session de Londres et de New-York ont eu la même tendance alors la London close sera un retracement","2025-09-13 14:02:11"
"1427","840","KDS_ASIAN","C\'est lorsque la session asiatique vient chercher une grosse liquidités a fin de se retourner et d\'aller dans l\'autre sens","2025-09-13 14:04:52"
"1428","841","SMC","Strategie de Synthetic King","2025-09-13 14:31:40"
"1429","841","Charbel strategie","Stratégie de Charbel Yayi basée sur la tendance motrice","2025-09-13 14:37:44"
"1430","674","meche derriere fvg",,"2025-09-13 16:53:55"
"1431","843","Bosskingfx strategy",,"2025-09-13 17:52:49"
"1432","592","SMC FiBo OTE","Stratégie basée sur la liquidité, les Order Block, le FVG, BOS, Choch, et l’entrée optimale en Utilisant le Fibonacci","2025-09-13 17:56:07"
"1433","826","SMC : Smart Money Concept","Elle est basée sur l\'analyse technique : 
-OB
-FVG
-Imbalance
-Retracement de FIBONACCI en M5","2025-09-13 18:14:29"
"1434","258","Price Action",,"2025-09-13 20:31:52"
"1435","833","Setup 2 SMC","Setup basée sur l\\\'entrée sur une zone de sweep à forte probabilité après prise d\\\'inducement ou non","2025-09-13 21:34:23"
"1436","833","Setup 3 SMC","Setup basée sur l\'entrée après la prise de l\'inducement et la cassure du HH ou BB , intervention sur un POI ou order flow de forte probabilité","2025-09-13 21:41:00"
"1437","844","FDK","Stratégie basée sur les zones clés de S/R et le VCQ","2025-09-13 22:28:17"
"1438","844","CRT","Stratégie basée sur prise de liquidité","2025-09-13 22:28:55"
"1439","844","Double Bottom",,"2025-09-13 22:29:42"
"1440","844","Double Top",,"2025-09-13 22:29:56"
"1441","846","DOUBLE STRUCTURE",". Pull back après cassure ou cassure net 
. Clôture en M30 ou H1
. Structure de retournement 
. Clôture au dessus ou en dessous de la zone clé
. Continuation de tendance 
.Bcktestée","2025-09-14 01:22:57"
"1442","734","SCALPING","Cette stratégie est basée sur du scalping en 1 min","2025-09-14 09:25:14"
"1443","842","support et resistance","support et resistance H4","2025-09-14 15:25:53"
"1444","848","Lignes et zones de tendances","Stratégie basée sur l\'analyse technique pour la prise de position.","2025-09-14 15:51:04"
"1445","848","Bougies japonaises( doji,no wick, marteaux, englobante)","Stratégie basée sur l\'analyse technique sur la prise de position en day et swing trading","2025-09-14 15:56:07"
"1446","848","Annonces économiques","Stratégie basée sur l\'analyse fondamentale","2025-09-14 15:57:18"
"1447","851","BTMM","Stratégie basée sur la structure du marché et l\'indicateur (TDI)","2025-09-14 19:09:36"
"1448","380","swing","D1,  Cassure de ligne du milieu de donchain rentrer à la 2eme bougie.
Le prix au dessus de Moyenne mobile 200 pour Fukuiz au dessus achat et en dessous  pour la vente et vwap en mois","2025-09-14 19:31:39"
"1451","852","DAY TRADING","ZONE OB + FIBO OTE
ATTENDRE CLOTURE BOUGIE 
BONNE TENDANCE PRISE M3 MINIMUM","2025-09-14 23:32:53"
"1452","852","3ETAPES","ACCUMILATION, MANUPILATION, DISTRIBUTION 
PAS DE PRISE DE TRADE AVANT 9H30 
LIQUIDATION OB CASSURE OB","2025-09-14 23:37:51"
"1453","854","Pullback",,"2025-09-15 02:09:00"
"1454","854","Fibonacci",,"2025-09-15 02:09:14"
"1455","854","Pullback et fibo",,"2025-09-15 02:09:29"
"1461","852","BRK OB OTE TENDANCE","SIMPLE MARCHE TANDANCE RETRACEMENT FIBO 
ZONE OB OTE","2025-09-15 11:07:31"
"1462","798","fibonacci","la strategie st basée sur les retracements de fibo","2025-09-15 11:24:16"
"1463","857","Zigzague Killed","Stratégie basé sur trois indicateurs","2025-09-15 11:34:16"
