"id","user_id","account_id","montant_investi","marche_id","strategie_id","ordre","total_lot","resultat","commentaire","detail","resultat_devise","created_at","date","image","respect_strategie","duree"
"4430","586","791","268.78","3014","943","Buy","0.50","Gain",,"Break-even","377.30","2025-08-29 14:49:17","2025-08-29",,"oui","Intraday 1h à 8h"
"4431","544","646","0.16","3984","1228","Buy","0.01","Perte","Entrée sur confirmation et non entré agressive","Erreur de discipline","-0.16","2025-08-29 15:06:38","2025-08-29",,"non","Scalping 0-1h"
"4432","734","995","5.00","3986","1229","Buy","0.02","Gain","Trade bien exécuté, toutes les conditions ont été respecté","Take Profit atteint","14.80","2025-08-29 15:07:28","2024-01-12","https://fullmargin.net/wp-content/uploads/2025/08/1000121474-scaled.jpg","oui","Swing 1j - 7j"
"4433","544","646","1.00","3984","1228","Buy","0.01","Gain","Il faut manager tes trades et avoir plus confiance en ta stratégie.","Take Profit atteint","2.00","2025-08-29 15:09:02","2025-08-29",,"oui","Intraday 1h à 8h"
"4434","542","930","2.50","2769","916","Buy","0.02","Gain","2;1 RR Trade exécuté  selon la stratégie","Take Profit atteint","5.00","2025-08-29 15:14:11","2025-08-27",,"oui","Scalping 0-1h"
"4436","542","930","10.00","2769","916","Buy","0.05","Gain","1.5;1 RR avec potentiel de 2;1 RR sur GBPUSD exécution avec 80 % de précision","Take Profit atteint","15.00","2025-08-29 15:20:45","2025-08-29",,"oui","Scalping 0-1h"
"4437","542","930","13.00","2770","916","Buy","0.02","Gain","1;1 RR Sur le le Gold avec potentiel de 2;1 RR exécution avec un peu de retard","Take Profit atteint","13.00","2025-08-29 15:23:19","2025-08-29",,"oui","Scalping 0-1h"
"4438","219","827","2.08","3929","1036","Sell","0.01","Perte","Je devais attendre un bon pulbak avant de rentrer en position","Stop Loss touché","2.08","2025-08-29 15:25:18","2025-08-29",,"non","Swing 1j - 7j"
"4439","734","995","5.00","3986","1229","Sell","0.04","Perte","Sortie en SL dû à une annonce économique. L\'annonce économique est sortie à 13h GMT.","Stop Loss touché","5.00","2025-08-29 15:36:37","2024-02-02","https://fullmargin.net/wp-content/uploads/2025/08/1000121493.jpg","oui","Intraday 1h à 8h"
"4440","217","569","48.65","954","343","Buy","0.58","Gain","Je n\'ai pas grand chose à dire sur cette transaction car tout à été respecter à la lettre et j\'ai été vraiment patient jusqu\'à ce que tout se mette en place pour mon setup. 
J\'ai aussi attendu que la session de NY arrive afin de pouvoir m\'engager dans ce trade encore un point qui montre ma patience. 
Je n\'ai rien forcer et je suis rester focus sur mon plan d\'avant session que j\'avais déjà élaborer.","Take Profit atteint","113.87","2025-08-29 15:43:32","2025-08-29","https://fullmargin.net/wp-content/uploads/2025/08/EURUSD_2025-08-29_16-33-10.png","oui","Scalping 0-1h"
"4441","734","995","5.00","3986","1229","Sell","0.02","Perte","Sortie par un SL. J\'aurai du patienté avant l\'entrée puisse que y\'avait la moyenne mobile 200 juste legèrement en dessous de ma prise de position. Par conséquent, le marché s\'est servie de la moyenne mobile comme support et aller ensuite toucher mon stop loss","Stop Loss touché","5.00","2025-08-29 16:38:19","2024-03-15","https://fullmargin.net/wp-content/uploads/2025/08/1000121503.jpg","oui","Intraday 1h à 8h"
"4442","444","948","7.00","3853","1188","Buy","0.15","Perte","je me suis fait pieger par le marcher lorsquil est en tendance faut favoriser les achat ce que jai pas verifier","Stop Loss touché","7.95","2025-08-29 17:03:59","2025-08-28",,"oui","Scalping 0-1h"
"4443","444","948","15.00","3853","1188","Buy","0.40","Gain","jai du securiser la position erreur faut bien lire la position avant de le lancer","Trailing Stop","5.20","2025-08-29 17:11:14","2025-08-29","https://fullmargin.net/wp-content/uploads/2025/08/EURUSD_2025-08-29_18-09-31.png","oui","Intraday 1h à 8h"
"4444","734","995","5.00","3986","1229","Sell","0.01","Gain","Le trade a duré 13H de temps. 5h à 18H.C\'était un trade parfait. Jusqu\'à 03 niveau clés que le marché est allé testé. La moyenne mobile 200 , un niveau institutionnel et la ligne 61.8%","Take Profit atteint","21.00","2025-08-29 17:26:57","2024-05-02","https://fullmargin.net/wp-content/uploads/2025/08/1000121520.jpg","oui","Intraday 1h à 8h"
"4445","328","707","7.50","1312","444","Buy","1.88","Perte",,"Stop Loss touché","2.26","2025-08-29 17:31:02","2025-08-28",,"oui","Intraday 1h à 8h"
"4446","328","707","7.50","1312","459","Buy","1.88","Gain",,,"1.08","2025-08-29 17:32:44","2025-08-29",,"oui","Intraday 1h à 8h"
"4447","328","707","10.00","1312","446","Buy","2.50","Perte",,"Stop Loss touché","8.13","2025-08-29 17:34:48","2025-08-29",,"oui","Intraday 1h à 8h"
"4448","734","995","5.00","3986","1229","Sell","0.03","Perte","Trade bien exécuté mais soldé par un SL. Je n\'aurai pas pu faire mieux, le trade respecte mon plan","Stop Loss touché","5.00","2025-08-29 17:50:09","2024-05-16","https://fullmargin.net/wp-content/uploads/2025/08/1000121503-1.jpg","oui","Intraday 1h à 8h"
"4450","491","965","12.25","3922","1206","Sell","0.50","Gain","D\'abord sur l\'entré en position je pouvais rentré plus haut en vérifiant si la bougie n\'a pas fais de mèche plus bas et que la bougie étais déjà  presque  dans ca moitié de temps.
Position bien gérer mais je pouvais sorti plus bas après la formation de doji dans la première petite zone tracez","Trailing Stop","21.17","2025-08-29 19:02:34","2025-08-29","https://fullmargin.net/wp-content/uploads/2025/08/Screenshot-2025-08-27-at-14-30-01-Chart-Volatility-100-Index-D1-2025.08.27-12-28-UTC-Deriv.com-Limited-MetaTrader-5-Demo-MetaTrader-Trading-Platform-Screenshots.png","oui","Swing 1j - 7j"
"4451","194","865","50.00","3596","237","Buy","0.20","Perte","Decompte pas Logique","Stop Loss touché","31.40","2025-08-29 19:46:25","2025-08-28","https://fullmargin.net/wp-content/uploads/2025/08/GBPCAD_2025-08-29_19-42-52.png","oui","Intraday 1h à 8h"
"4457","633","794","1.00","3314","1020","Sell","1.00","Perte","10h05","Stop Loss touché","-1.00","2025-08-29 20:00:25","2025-08-29",,"oui","Scalping 0-1h"
"4458","633","794","1.00","3572","1086","Sell","1.00","Gain","09h30","Take Profit atteint","2.00","2025-08-29 20:01:35","2025-08-29",,"oui","Intraday 1h à 8h"
"4459","633","794","1.00","3313","1085","Buy","1.00","Gain","09h45","Take Profit atteint","2.00","2025-08-29 20:02:25","2025-08-29",,"oui","Intraday 1h à 8h"
"4460","633","794","1.00","3313","1021","Sell","1.00","Gain","15h45","Take Profit atteint","3.50","2025-08-29 20:03:37","2025-08-29",,"oui","Scalping 0-1h"
"4462","161","715","4.00","522","201","Sell","0.01","Perte","pas de bos ou choch","Stop Loss touché","4.25","2025-08-29 20:38:41","2025-08-29","https://fullmargin.net/wp-content/uploads/2025/08/XAUUSD_2025-08-29_12-47-44_b27a1.png","non","Scalping 0-1h"
"4463","672","893","2.00","3601","1099","Sell","0.01","Perte","Jai pris le trade en M15","Stop Loss touché","-2.00","2025-08-29 21:13:08","2025-08-29",,"oui","Intraday 1h à 8h"
"4464","672","893","4.00","3957","1099","Sell","0.01","Gain","JAI deplacer le tp kan javais atteint lobjectif","Take Profit atteint","8.96","2025-08-29 21:16:04","2025-08-15",,"non","Swing 1j - 7j"
"4465","738","990","12.00","4018","1235","Buy","0.02","Perte","Le trade a été pris dans un obstacle D1,il n\'y a pas de dogi H1 et un avalement H4 qui s\'est invalidé avec un dogi baissier, après avoir fait le CHOCH m15","Stop Loss touché","12.00","2025-08-29 22:02:27","2025-08-29",,"non","Intraday 1h à 8h"
"4466","726","971","1.50","3951","1218","Buy","0.01","Gain","Un canal inscrit dans une correction, résultat retournement haussier avec tp","Take Profit atteint","4.10","2025-08-30 02:44:56","2025-08-30","https://fullmargin.net/wp-content/uploads/2025/08/Screenshot_20250830_033747_net.metaquotes.metatrader5.jpg","oui","Scalping 0-1h"
"4467","671","858","0.65","3579","1091","Sell","-0.02","Perte","Jai ne pas respect la stratégie au niveau de tp , au lieu de chercher un R de 2/2 suis aller chercher 3R le marcher est arrive jusqu\'à 2R est se retourne","Stop Loss touché","0.64","2025-08-30 08:38:40","2025-08-30",,"non","Scalping 0-1h"
"4468","600","746","4.00","3125","965","Sell","0.50","Perte",,,"2.00","2025-08-30 10:23:21","0000-00-00",,"non","Scalping 0-1h"
"4469","600","746","4.00","3125","965","Sell","0.50","Gain",,,"12.00","2025-08-30 10:23:52","0000-00-00",,"oui","Intraday 1h à 8h"
"4471","161","715","5.00","522","201","Sell","0.01","Perte","entrer sans tous les confirmasion","Stop Loss touché","5.41","2025-08-30 12:08:13","2025-08-29","https://fullmargin.net/wp-content/uploads/2025/08/XAUUSD_2025-08-29_14-55-18_3b82e.png","non","Scalping 0-1h"
"4472","600","746","4.00","3125","965","Sell","0.50","Perte",,,"4.00","2025-08-30 13:20:45","0000-00-00",,"oui",
"4473","600","746","5.00","3124","965","Sell","0.50","Gain",,,"10.00","2025-08-30 13:21:37","0000-00-00",,"oui",
"4474","718","952","9000.00","3880","1193","Buy","0.30","Gain","entree sous la méche du rejet 3400 sous limiite bos apres une tendance haussiere des points hauts","Stop Loss touché","8.00","2025-08-30 14:07:13","2025-08-29",,"oui","Scalping 0-1h"
"4475","677","874","30.00","4065","1110","Sell","0.00","Gain","prise de position sans tresse des que mes conditions etaient reuni","Take Profit atteint","180.00","2025-08-30 14:14:13","2025-08-28",,"oui","Intraday 1h à 8h"
"4476","600","746","6.00","3126","965","Sell","4.00","Perte",,,"6.00","2025-08-30 14:26:32","0000-00-00",,,"Intraday 1h à 8h"
"4477","726","971","13.00","3955","1218","Buy","0.02","Gain","Le marché est dans le bon sens juste un retour pour chercher de la liquidité","Break-even","4.96","2025-08-30 14:39:23","2025-08-30","https://fullmargin.net/wp-content/uploads/2025/08/Screenshot_20250830_153330_net.metaquotes.metatrader5.jpg","oui","Intraday 1h à 8h"
"4478","734","995","5.00","3987","1229","Buy","0.02","Perte","Plan pas totalement respecté , j\'ai ignoré la cassure de la ligne de tendance et le marché s\'est servi de celle-ci comme résistance puis allé touché mon stop loss","Stop Loss touché","5.00","2025-08-30 15:37:46","2024-03-11","https://fullmargin.net/wp-content/uploads/2025/08/1000122863.jpg","non","Intraday 1h à 8h"
"4479","743","999","50.60","4088","1244","Buy","1.10","Gain","UN TRADE CALME QUI RESPECTAIT LA STRATEGIE","Take Profit atteint","106.45","2025-08-30 15:54:24","2025-08-29","https://fullmargin.net/wp-content/uploads/2025/08/2025-08-30-3.png","oui","Intraday 1h à 8h"
"4480","743","999","25.00","4066","1244","Buy","0.30","Gain","TRADE CALME QUI RESPECTAIT EGALEMENT LA STRATEGIE","Take Profit atteint","51.00","2025-08-30 15:58:12","2025-08-29","https://fullmargin.net/wp-content/uploads/2025/08/2025-08-30.png","oui","Intraday 1h à 8h"
"4481","745","1002","1500.00","4096","1246","Buy","10.00","Perte",,,"-1500.00","2025-08-30 18:08:36","2025-08-29","https://fullmargin.net/wp-content/uploads/2025/08/GBPUSD_2025-08-30_19-02-51_f270e.png",,
"4482","734","995","5.00","3987","1229","Sell","0.02","Gain","Trade parfait, plan bien respecté. Le marché est allé testé une zone qui respectait parfaitement mon setup. Beaucoup de confluent (la ligne 61.8% du Fibonacci, la moyenne mobile 200 et 800 , un niveau institutionnel). 
C\'était juste le risque ratio qui était un peu faible à savoir 1 / 2,54","Take Profit atteint","12.70","2025-08-30 18:17:43","2024-06-25","https://fullmargin.net/wp-content/uploads/2025/08/1000122989.jpg","oui","Swing 1j - 7j"
"4483","746","1003","0.25","4099","1247","Buy","0.00","Perte","pour essai et je coupe mon long en positif mais avec les frais je suis en négatif. Je TP à 0.800 et j\'ai 1.02 de frais = perte
fermeture flash","Erreur de discipline","-0.25","2025-08-30 19:12:27","2025-08-25",,"non","Intraday 1h à 8h"
"4484","746","1003","1.00","4098","1247","Sell","0.00","Gain","j\'ai TP avant mon TP officiel car je voulais aller me coucher",,"2.07","2025-08-30 19:19:09","2025-08-29",,"oui","Intraday 1h à 8h"
"4485","510","967","2.00","2568","947","Buy","0.01","Nul",,"Break-even","0.00","2025-08-30 19:38:19","2025-08-28","https://fullmargin.net/wp-content/uploads/2025/08/XAUUSD_2025-08-28_23-30-50.png","oui","Scalping 0-1h"
"4486","510","967","3.00","2568","947","Buy","0.01","Gain",,"Take Profit atteint","5.00","2025-08-30 19:40:49","2025-08-29","https://fullmargin.net/wp-content/uploads/2025/08/XAUUSD_2025-08-29_15-59-58.png","oui","Scalping 0-1h"
"4487","510","616","0.10","2568","947","Buy","0.05","Perte","STRATEGIE DE SORTIE NON RESPECTE","Stop Loss touché","-0.10","2025-08-30 19:42:54","2025-08-28","https://fullmargin.net/wp-content/uploads/2025/08/XAUUSD_2025-08-28_23-29-13.png","oui","Scalping 0-1h"
"4491","600","746","4.00","3124","965","Buy","0.50","Perte",,,"4.00","2025-08-30 21:48:01","0000-00-00",,"non","Intraday 1h à 8h"
"4492","720","955","1.57","3891","1242","Buy","0.01","Perte",,"Stop Loss touché","1.57","2025-08-30 22:20:04","2025-08-29",,"non","Intraday 1h à 8h"
"4493","720","955","1.60","3889","1242","Buy","4.00","Perte","Ici nous avons trois réactions d\'INDUCEMENT en H4. En plus la présence, le silence et  le non jugement n\'ont pas été respectés","Erreur de discipline","1.60","2025-08-30 22:23:43","2025-08-29",,"non","Intraday 1h à 8h"
"4494","720","954","1.57","3891","1242","Buy","0.01","Perte",,"Erreur de discipline","1.57","2025-08-30 22:29:09","2025-08-29",,"non","Intraday 1h à 8h"
"4495","720","954","1.30","3892","1242","Buy","0.05","Gain",,"Trailing Stop","3.80","2025-08-30 22:32:34","2025-08-30",,"oui","Intraday 1h à 8h"
"4496","720","954","3.00","3887","1242","Buy","0.50","Gain",,"Erreur de discipline","0.30","2025-08-30 22:35:36","2025-08-30",,"non","Intraday 1h à 8h"
"4497","600","746","6.00","3124","965","Buy","0.50","Perte",,"Stop Loss touché","6.00","2025-08-31 00:48:45","0000-00-00",,"non",
"4498","739","1007","6.55","4111","1236","Sell","0.10","Gain",,"Take Profit atteint","13.10","2025-08-31 05:06:45","2025-08-31",,"oui",
"4500","328","707","10.00","1312","444","Buy","2.50","Gain",,"Take Profit atteint","11.15","2025-08-31 09:21:28","2025-08-31",,"oui","Intraday 1h à 8h"
"4501","751","1008","50.00","4113","1252","Buy","1.00","Gain","C BON","Take Profit atteint","150.00","2025-08-31 09:50:19","2025-01-02","https://fullmargin.net/wp-content/uploads/2025/08/1-.png","oui","Swing 1j - 7j"
"4502","751","1008","50.00","4114","1252","Sell","10.00","Perte","NON","Stop Loss touché","50.00","2025-08-31 09:53:56","2025-06-04","https://fullmargin.net/wp-content/uploads/2025/08/1-X.png","oui","Swing 1j - 7j"
"4504","664","848","1.20","3563","1080","Buy","0.01","Gain","etat normal","Take Profit atteint","3.56","2025-08-31 10:13:16","2025-08-29",,"oui","Intraday 1h à 8h"
"4505","664","848","1.93","3564","1080","Sell","0.01","Perte","etat normal","Stop Loss touché","1.93","2025-08-31 10:16:54","2025-08-29",,"oui","Scalping 0-1h"
"4506","664","848","3.20","3564","1080","Sell","0.01","Gain","ETAT NORMAL","Take Profit atteint","8.42","2025-08-31 10:21:20","2025-08-29",,"oui","Intraday 1h à 8h"
"4507","664","848","2.50","3563","1080","Sell","0.01","Gain","ETAT NORMAL","Break-even","0.13","2025-08-31 10:24:28","2025-08-30",,"oui","Intraday 1h à 8h"
"4508","664","848","2.40","3564","1081","Buy","0.01","Perte","ETAT NORMAL","Stop Loss touché","2.40","2025-08-31 10:26:08","2025-08-31",,"oui","Scalping 0-1h"
"4512","382","392","10.00","4123","631","Sell","0.20","Perte",,"Stop Loss touché","-8.00","2025-08-31 17:42:45","2025-08-31","https://fullmargin.net/wp-content/uploads/2025/08/1HZ100V_2025-08-31_18-35-01.png","oui","Swing 1j - 7j"
"4513","677","874","30.00","3642","1109","Buy","0.16","Perte","apres que le trade est parti en positif j\'ai ajouter des position finalement le marche s\'est retourne er est revenu dans ma zone de depart","Margin Call","29.00","2025-08-31 18:29:57","2025-09-01",,"oui","Intraday 1h à 8h"
"4514","677","874","30.00","3642","1110","Buy","0.20","Perte","le bloque de contrat n\'a pas rejeter le marche, ou soit mon lot etait trop","Margin Call","30.00","2025-08-31 18:34:23","2025-09-01",,"oui","Intraday 1h à 8h"
"4515","734","995","5.00","3992","1229","Buy","0.04","Gain","Trade parfait. Le marché a tester une zone de confluence entre la moyenne mobile 200 et la ligne de tendance. Cela respecte parfaitement mon plan","Take Profit atteint","17.70","2025-08-31 18:37:49","2024-07-02","https://fullmargin.net/wp-content/uploads/2025/08/1000124072.jpg","oui","Swing 1j - 7j"
"4516","600","746","5.00","3125","965","Buy","0.50","Gain",,,"4.50","2025-08-31 18:54:03","0000-00-00",,"non",
"4517","600","746","4.00","3126","965","Sell","4.00","Gain",,,"5.00","2025-08-31 18:55:57","0000-00-00",,"oui",
"4518","600","746","4.00","3125","965","Sell","0.50","Perte",,,"4.00","2025-08-31 18:57:00","0000-00-00",,"oui",
"4519","600","746","5.00","3124","965","Sell","0.50","Perte",,,"5.00","2025-08-31 18:58:06","0000-00-00",,"oui",
"4520","600","746","7.00","3125","965","Sell","0.50","Perte",,,"7.00","2025-08-31 18:58:57","0000-00-00",,"oui",
"4521","600","746","6.00","3124","965","Buy","0.50","Perte",,,"6.00","2025-08-31 18:59:35","0000-00-00",,"oui",
"4522","600","746","6.00","3126","965","Buy","4.00","Gain",,,"11.00","2025-08-31 19:00:22","0000-00-00",,"oui",
"4523","249","285","7.24","1136","348","Sell","0.00","Perte","C\'est vrai que y\'avais un sweep mais le marché était haussier et un peux agressif à ce moment","Stop Loss touché","7.24","2025-08-31 20:34:23","2025-08-27","https://fullmargin.net/wp-content/uploads/2025/08/1000796343.jpg","non","Scalping 0-1h"
"4525","249","285","16.29","1138","348","Sell","0.09","Perte","pour les deux premier trade j\'ai pas respecté le plan et pour la dernière  j\'ai pas attendue de confirmation",,"16.29","2025-08-31 21:22:43","2025-08-26","https://fullmargin.net/wp-content/uploads/2025/08/Capture-decran-2025-08-31-225837.png","non","Intraday 1h à 8h"
"4526","249","285","6.00","1138","348","Buy","0.11","Gain","c\'est un sweep en 1h mais aussi en 5mn du coup j\'ai pris le trade en 1mn TM. le trade est fini avec un TP","Take Profit atteint","17.00","2025-08-31 21:26:52","2025-08-25","https://fullmargin.net/wp-content/uploads/2025/08/Capture-decran-2025-08-31-232412.png","oui","Intraday 1h à 8h"
"4527","249","285","8.00","1134","348","Buy","0.16","Perte","comme on le voit ici y\'avait bien un sweep mais le marché était  trop baissier et agressif",,"8.00","2025-08-31 21:31:53","2025-08-18","https://fullmargin.net/wp-content/uploads/2025/08/Capture-decran-2025-08-31-232933.png","non","Scalping 0-1h"
"4528","249","285","10.56","1136","348","Buy","0.20","Perte","j\'ai pas respecté car au lieu du choc en 1mn y\'a eu un sweep et donc je ne devrait prendre position même  s\'il ya confirmation",,"10.56","2025-08-31 21:37:39","0000-00-00","https://fullmargin.net/wp-content/uploads/2025/08/Capture-decran-2025-08-31-233415.png","non","Scalping 0-1h"
"4529","249","285","10.50","1136","348","Sell","0.25","Perte","y\'avais le sweep mais y\'a le forme en escalier en plus le marché etait haussier en 15mn",,"10.50","2025-08-31 21:41:50","2025-08-19","https://fullmargin.net/wp-content/uploads/2025/08/Capture-decran-2025-08-31-233851.png","non","Scalping 0-1h"
"4530","725","1014","15.42","4124","1256","Sell","0.50","Perte","La cupidité j\'ai pas respecté mon TP","Stop Loss touché","15.31","2025-08-31 21:50:27","2025-08-30",,"non","Intraday 1h à 8h"
"4531","725","1014","15.31","4124","1256","Buy","0.50","Nul",,"Break-even","15.31","2025-08-31 21:53:34","2025-08-31",,"oui","Intraday 1h à 8h"
"4532","159","1015","98.66","4126","1257","Buy","0.90","Perte","Le prix est aller toucher mon SL","Stop Loss touché","249.87","2025-08-31 23:00:36","2025-08-12",,"non","Intraday 1h à 8h"
"4533","497","590","100.00","4148","804","Sell","0.00","Perte","Pullback","Stop Loss touché","-64.00","2025-08-31 23:07:14","2025-08-28","https://fullmargin.net/wp-content/uploads/2025/08/1000012259.jpg","oui","Long 7j - 1Y"
"4534","497","590","100.00","2547","805","Buy","0.00","Perte","Respect de la stratégie","Stop Loss touché","-54.00","2025-08-31 23:22:59","2025-08-28","https://fullmargin.net/wp-content/uploads/2025/08/1000012260.jpg","oui","Swing 1j - 7j"
"4535","459","525","1.00","4149","698","Sell","0.20","Gain","En Daily, j\'ai identifié une résistance qui avait fait descendre le prix à la baisse. en H4, j\'ai identifié une résistance plus bas que la résistance de Daily et j\'ai vendu sur la résistance de Daily","Break-even","1.00","2025-08-31 23:58:34","2025-08-28","https://fullmargin.net/wp-content/uploads/2025/08/EURCHF_2025-09-01_00-26-08.png","oui","Long 7j - 1Y"
"4536","758","1020","10.00","4152","1258","Buy","0.00","Perte",,"Stop Loss touché","10.00","2025-09-01 01:35:58","2025-08-26","https://fullmargin.net/wp-content/uploads/2025/09/1000870335-1.jpg","oui","Intraday 1h à 8h"
"4537","758","1020","10.00","4152","1258","Sell","0.00","Gain",,"Take Profit atteint","30.00","2025-09-01 01:37:56","2025-08-27","https://fullmargin.net/wp-content/uploads/2025/09/1000870332.jpg","oui","Intraday 1h à 8h"
"4538","758","1020","10.00","4152","1258","Buy","0.00","Gain",,"Take Profit atteint","30.00","2025-09-01 01:39:30","2025-08-28","https://fullmargin.net/wp-content/uploads/2025/09/1000870331.jpg","oui","Intraday 1h à 8h"
"4539","682","880","24.99","3659","1131","Sell","0.00","Perte","j\'etai a contre tendance en H4","Stop Loss touché","-24.99","2025-09-01 04:38:23","2025-09-01","https://fullmargin.net/wp-content/uploads/2025/09/R_50_2025-09-01_04-37-06.png","oui","Intraday 1h à 8h"
"4540","657","834","13.70","3495","1068","Buy","0.10","Perte","Manipulation du marché","Stop Loss touché","-13.70","2025-09-01 05:51:41","2025-08-25","https://fullmargin.net/wp-content/uploads/2025/09/Screenshot_20250829-223723.jpg","oui","Intraday 1h à 8h"
"4541","657","834","18.60","3496","1068","Sell","0.10","Perte","J\'ai trader en contre tendance","Stop Loss touché","-18.60","2025-09-01 05:54:57","2025-08-28","https://fullmargin.net/wp-content/uploads/2025/09/Screenshot_20250829-224106.jpg","non","Intraday 1h à 8h"
"4543","702","962","8.00","3903","1260","Sell","0.05","Gain","j\'étais un peu sous le coup de la colère et je n\'ai pas bien identifier les zones où mettre mon TP","Trailing Stop","18.00","2025-09-01 06:26:49","2025-08-31","https://fullmargin.net/wp-content/uploads/2025/09/photo_2025-08-31_11-07-14.jpg","oui","Intraday 1h à 8h"
"4544","702","962","3.59","3903","1260","Buy","0.05","Perte","SL pris car le stop loss a été placé juste sous la zone de rejet , j\'ai oublié de remarqué qu\'au sommet il y avait la formation de trois sommet parfait , signal que je devrais vendre ? ( le marché à finalement entamé une baisse à l\'heure où je rédige ces phrases .","Stop Loss touché","-3.59","2025-09-01 06:34:38","2025-09-01","https://fullmargin.net/wp-content/uploads/2025/09/photo_2025-09-01_06-31-56.jpg","oui","Intraday 1h à 8h"
"4545","760","1025","9.95","4157","1261","Sell","0.10","Gain",,"Trailing Stop","57.54","2025-09-01 08:24:06","2025-09-01",,"oui","Scalping 0-1h"
"4547","719","953","5.47","3883","1195","Buy","0.50","Perte",,"Stop Loss touché","-5.47","2025-09-01 09:24:40","2025-08-27",,"non","Scalping 0-1h"
"4548","719","953","6.32","3883","1195","Buy","0.50","Perte",,"Stop Loss touché","6.32","2025-09-01 09:27:05","2025-08-27",,"non","Scalping 0-1h"
"4549","638","903","4.43","3726","1230","Buy","0.20","Gain","J\'ai respecté mon plan et tenir le trade sans peur jusqu\'au TP (11,5 R)","Take Profit atteint","51.51","2025-09-01 09:29:41","2025-08-23","https://fullmargin.net/wp-content/uploads/2025/09/Screenshot_20250831-214711_MetaTrader-5.jpg","oui","Swing 1j - 7j"
"4550","719","953","1.15","3882","1195","Sell","0.50","Gain",,"Trailing Stop","0.20","2025-09-01 09:32:46","2025-08-28",,"oui","Scalping 0-1h"
"4551","624","775","100.00","3251","1007","Buy","0.00","Nul","Trade qui manque beaucoup trop de précision. Juste un OTE qui mène à un trade sans résultat. Sur du 5 min.",,"100.00","2025-09-01 09:37:34","2025-09-01","https://fullmargin.net/wp-content/uploads/2025/09/Capture-decran-2025-09-01-113518.png","non","Scalping 0-1h"
"4552","219","827","2.00","3384","1036","Sell","0.01","Gain","Bon trade","Trailing Stop","3.75","2025-09-01 10:57:51","2025-09-01",,"oui","Swing 1j - 7j"
"4553","219","827","2.00","3384","1036","Sell","0.01","Gain","Bon trade","Trailing Stop","5.41","2025-09-01 10:58:58","2025-09-01",,"oui","Swing 1j - 7j"
"4554","219","827","1.68","3384","1036","Buy","0.01","Perte","Bon trade","Stop Loss touché","1.68","2025-09-01 11:00:13","2025-09-01",,"oui","Intraday 1h à 8h"
"4555","219","827","1.77","3384","1036","Buy","0.01","Perte","Bon trade","Stop Loss touché","1.77","2025-09-01 11:01:14","2025-09-01",,"oui","Intraday 1h à 8h"
"4556","219","827","1.25","3384","1036","Buy","0.01","Perte","Bon trade. J\'ai pris avec les autres buy du GBPAUD et j\'ai fait Stop loss sur le trade","Stop Loss touché","1.25","2025-09-01 11:03:09","2025-09-01",,"oui","Intraday 1h à 8h"
"4557","219","827","0.11","3384","1036","Sell","0.01","Perte","J\'ai lancé le trade par erreur.","Erreur de discipline","0.11","2025-09-01 11:05:04","2025-09-01",,"non","Scalping 0-1h"
"4558","107","93","25.00","4160","136","Sell","0.04","Gain","les commentaire de christina lagarde  ne me plaise pas","Margin Call","10.11","2025-09-01 11:23:41","2025-09-01","https://fullmargin.net/wp-content/uploads/2025/09/SharedScreenshot.jpg","oui","Swing 1j - 7j"
"4559","680","878","2.00","3653","1114","Sell","0.02","Perte",,"Stop Loss touché","2.00","2025-09-01 12:05:40","2025-09-01","https://fullmargin.net/wp-content/uploads/2025/09/Capture-decran-2025-09-01-120757.png","non","Scalping 0-1h"
"4560","680","878","2.00","3653","1114","Sell","0.02","Perte",,"Stop Loss touché","2.00","2025-09-01 12:28:34","2025-09-01",,"oui","Scalping 0-1h"
"4561","680","878","2.00","3653","1266","Buy","0.02","Perte",,"Stop Loss touché","2.00","2025-09-01 12:38:32","2025-09-01",,"non","Scalping 0-1h"
"4562","680","878","2.00","3653","1114","Sell","0.02","Perte",,"Stop Loss touché","2.00","2025-09-01 14:13:31","2025-09-01","https://fullmargin.net/wp-content/uploads/2025/09/Capture-decran-2025-09-01-141117.png","oui","Scalping 0-1h"
"4563","671","883","1.06","3579","1091","Sell","-0.02","Perte","Le marcher a préféré se retourner pour reparesser dans un swing au lieu du swing crée sur le fvg","Stop Loss touché","-1.06","2025-09-01 14:17:36","2025-09-01",,"oui","Scalping 0-1h"
"4564","671","883","0.70","3579","1091","Buy","-0.02","Perte","Je ne pas tenir compte d\'un swing qui été au dessus de la formation de mon setup qui se crée sur un fvg","Stop Loss touché","0.70","2025-09-01 14:20:51","2025-09-01",,"oui","Scalping 0-1h"
"4565","671","858","0.85","3579","1091","Sell","-0.02","Perte","je ne me suis pas redu compte d\'un swing qui été au dessus de mon setup qui se forme sur un fvg","Stop Loss touché","0.85","2025-09-01 14:25:26","2025-09-01",,"oui","Scalping 0-1h"
"4566","680","878","2.00","3653","1208","Buy","0.02","Perte",,"Stop Loss touché","2.00","2025-09-01 14:34:29","2025-09-01",,"oui","Scalping 0-1h"
"4567","680","878","1.00","3653","1208","Sell","0.01","Perte",,"Stop Loss touché","1.00","2025-09-01 14:57:19","2025-09-01",,"oui","Scalping 0-1h"
